job_id,company,company_rating,location,company_size,employment_type,industry,sector,revenue,career_opportunities_rating,comp_and_benefits_rating,culture_and_values_rating,senior_management_rating,work_life_balance_rating,scrapped_date,salary_avg_estimate_yr,job_state,desc_len,simple_job_title,generated_skills,simple_skills,num_keywords
1009129487942,Guidehouse,3.7,"Washington, DC",1001 to 5000 Employees,Company - Private,Business Consulting,Management & Consulting,Unknown / Non-Applicable,3.7,3.4,3.5,3.3,3.6,2024-02-16,92660.0,DC,4402,Data Analyst,"['{""key_words"": [""SharePoint"", ""PowerApps"", ""Power Automate"", ""Power Apps solutions"", ""PowerApps"", ""Power Automate"", ""SharePoint lists"", ""libraries"", ""workflows"", ""web parts"", ""Tableau"", ""Qlik""]}']","{""key_words"": [""SharePoint"", ""PowerApps"", ""Power Automate"", ""Power Apps solutions"", ""PowerApps"", ""Power Automate"", ""SharePoint lists"", ""libraries"", ""workflows"", ""web parts"", ""Tableau"", ""Qlik""]}",12
1009107938737,Kelly,3.4,"Houston, TX",5001 to 10000 Employees,Company - Public,HR Consulting,Human Resources & Staffing,$5 to $10 billion (USD),3.3,3.2,3.3,3.1,3.4,2024-02-16,70000.0,TX,4433,Data Analyst,"['{""key_words"": [""data analysis"", ""problem-solving"", ""data management""]}']","{""key_words"": [""data analysis"", ""problem-solving"", ""data management""]}",3
1009086276966,"MUFG Bank, Ltd.",3.6,"Tampa, FL",10000+ Employees,Company - Public,Banking & Lending,Financial Services,$10+ billion (USD),3.3,3.5,3.5,3.3,3.6,2024-02-16,72500.0,FL,4065,Data Analyst,"['{""key_words"": [""Data Analysis"", ""Process Improvement"", ""Lean Six Sigma""]}']","{""key_words"": [""Data Analysis"", ""Process Improvement"", ""Lean Six Sigma""]}",3
1009086261164,Massachusetts General Hospital(MGH),3.9,"Boston, MA",10000+ Employees,Hospital,Health Care Services & Hospitals,Healthcare,$1 to $5 billion (USD),3.9,3.3,3.9,3.6,3.7,2024-02-16,65031.0,MA,4434,Data Analyst,['02114 175 02114'],"{""key_words"": [""data analysis""]}",1
1009125186312,Zynga,4.3,"San Francisco, CA",1001 to 5000 Employees,Company - Public,Video Game Publishing,Media & Communication,$500 million to $1 billion (USD),4.3,4.1,4.5,4.0,4.4,2024-02-16,130000.0,CA,5786,Senior Data Analyst,"['{""key_words"": [""data science"", ""analytics"", ""A/B testing"", ""data visualization"", ""statistical analysis"", ""machine learning"", ""data mining"", ""Python"", ""SQL"", ""Tableau"", ""Git""]}']","{""key_words"": [""data science"", ""analytics"", ""A/B testing"", ""data visualization"", ""statistical analysis"", ""machine learning"", ""data mining"", ""Python"", ""SQL"", ""Tableau"", ""Git""]}",11
1008947105389,Insight,4.3,"Chicago, IL",Unknown,Company - Public,Health Care Services & Hospitals,Healthcare,Unknown / Non-Applicable,3.1,3.6,4.6,4.1,3.6,2024-02-16,68556.8,IL,4749,Data Analyst,"['{""key_words"": [""database systems"", ""Midas Experience"", ""Statit"", ""Microsoft suite of products"", ""Word"", ""Excel"", ""PowerPoint"", ""project management and flow chart software"", ""graphics packages"", ""data analysis"", ""reporting"", ""problem-solving"", ""inductive reasoning""]}']","{""key_words"": [""database systems"", ""Midas Experience"", ""Statit"", ""Microsoft suite of products"", ""Word"", ""Excel"", ""PowerPoint"", ""project management and flow chart software"", ""graphics packages"", ""data analysis"", ""reporting"", ""problem-solving"", ""inductive reasoning""]}",13
1009127589835,HarperCollins Publishers,3.6,Remote,10000+ Employees,Company - Public,Publishing,Media & Communication,$5 to $10 billion (USD),3.5,3.5,3.4,3.2,3.6,2024-02-16,85000.0,Remote,3969,Data Analyst,"['{""key_words"": [""SQL"", ""SSIS"", ""MS SQL"", ""PowerPoint"", ""Excel"", ""Visio"", ""Project"", ""Oracle"", ""JIRA""]}']","{""key_words"": [""SQL"", ""SSIS"", ""MS SQL"", ""PowerPoint"", ""Excel"", ""Visio"", ""Project"", ""Oracle"", ""JIRA""]}",9
1009118883681,"Strategic Technology Institute, Inc. (STi)",2.7,"Bethesda, MD",51 to 200 Employees,Company - Private,Aerospace & Defense,Aerospace & Defense,$25 to $100 million (USD),2.3,2.5,2.7,2.4,3.0,2024-02-16,63440.0,MD,3556,Data Analyst,"['{""key_words"": [""data management"", ""data gathering"", ""data transforming"", ""data warehousing"", ""ETL"", ""SQL"", ""Python"", ""R"", ""Tableau"", ""Stata"", ""SPSS"", ""Microsoft Excel""]}']","{""key_words"": [""data management"", ""data gathering"", ""data transforming"", ""data warehousing"", ""ETL"", ""SQL"", ""Python"", ""R"", ""Tableau"", ""Stata"", ""SPSS"", ""Microsoft Excel""]}",12
1009128871403,Arkansas Talent Group,,"Conway, AR",Unknown,Unknown,Unknown,Unknown,Unknown / Non-Applicable,,,,,,2024-02-16,80000.0,AR,2180,Data Analyst,"['{""key_words"": [""data analysis"", ""financial analysis"", ""analytical skills"", ""general accounting principles"", ""Excel"", ""lookups"", ""pivot tables""]}']","{""key_words"": [""data analysis"", ""financial analysis"", ""analytical skills"", ""general accounting principles"", ""Excel"", ""lookups"", ""pivot tables""]}",7
1009110999247,DISA Global Solutions,3.5,Remote,501 to 1000 Employees,Company - Private,Building & Personnel Services,Management & Consulting,$100 to $500 million (USD),3.4,3.2,3.7,3.4,3.6,2024-02-16,97500.0,Remote,4804,Data Analyst,"['{""key_words"": [""Power BI"", ""SQL"", ""Tableau"", ""Excel"", ""SAP Analytics Cloud"", ""Business Intelligence"", ""Predictive Analytics""]}']","{""key_words"": [""Power BI"", ""SQL"", ""Tableau"", ""Excel"", ""SAP Analytics Cloud"", ""Business Intelligence"", ""Predictive Analytics""]}",7
1009120041180,Cumming Group,4.2,"Westport, CT",1001 to 5000 Employees,Company - Private,Construction,"Construction, Repair & Maintenance Services",$100 to $500 million (USD),4.3,3.9,4.2,4.0,4.2,2024-02-16,81489.0,CT,3112,Data Analyst,"['{""key_words"": [""data cleansing"", ""data quality management"", ""data validation"", ""data visualization"", ""reporting"", ""Power BI"", ""Tableau"", ""SSRS"", ""SQL Server"", ""Excel"", ""Python"", ""data pipelines"", ""data lakehouse""]}']","{""key_words"": [""data cleansing"", ""data quality management"", ""data validation"", ""data visualization"", ""reporting"", ""Power BI"", ""Tableau"", ""SSRS"", ""SQL Server"", ""Excel"", ""Python"", ""data pipelines"", ""data lakehouse""]}",13
1009119233582,Wilson-McShane Corporation,2.6,"Bloomington, MN",51 to 200 Employees,Company - Private,Investment & Asset Management,Financial Services,$25 to $100 million (USD),2.3,3.3,2.4,2.7,2.5,2024-02-16,60000.0,MN,2049,Data Analyst,"['{""key_words"": [""SQL"", ""databases"", ""reporting platforms"", ""SSRS"", ""Crystal reports"", ""Tableau""]}']","{""key_words"": [""SQL"", ""databases"", ""reporting platforms"", ""SSRS"", ""Crystal reports"", ""Tableau""]}",6
1009009261122,"Darwill, Inc.",4.1,"Oakbrook Terrace, IL",201 to 500 Employees,Company - Private,Advertising & Public Relations,Media & Communication,Unknown / Non-Applicable,3.6,3.9,4.4,3.9,4.0,2024-02-16,69163.0,IL,2378,Data Analyst,"['{""key_words"": [""SQL"", ""Python"", ""PySpark"", ""Tableau"", ""Power BI"", ""Data Analyst Associate certification"", ""ELT"", ""CRM systems"", ""marketing automation platforms"", ""predictive models"", ""forecasting""]}']","{""key_words"": [""SQL"", ""Python"", ""PySpark"", ""Tableau"", ""Power BI"", ""Data Analyst Associate certification"", ""ELT"", ""CRM systems"", ""marketing automation platforms"", ""predictive models"", ""forecasting""]}",11
1009119425452,"Coordinated Care Services, Inc. (CCSI)",2.6,"Rochester, NY",201 to 500 Employees,Nonprofit Organization,Business Consulting,Management & Consulting,$25 to $100 million (USD),2.5,2.6,2.7,2.5,3.2,2024-02-16,57500.0,NY,5164,Data Analyst,"['{""key_words"": [""data analysis"", ""programming"", ""data science"", ""machine learning"", ""artificial intelligence"", ""Tableau"", ""Excel"", ""Alteryx"", ""SQL"", ""PSYCKES"", ""NYS OASAS Client Data System"", ""Monroe County Mental Health Transport Data"", ""SalesForce"", ""ClearPoint Strategies"", ""MS ACCESS"", ""data system support"", ""research"", ""methods"", ""analytics"", ""Python"", ""R"", ""SAS"", ""Julia"", ""Fortran"", ""C++"", ""Java"", ""JavaScript"", ""Scala"", ""Go"", ""Rust""]}']","{""key_words"": [""data analysis"", ""programming"", ""data science"", ""machine learning"", ""artificial intelligence"", ""Tableau"", ""Excel"", ""Alteryx"", ""SQL"", ""PSYCKES"", ""NYS OASAS Client Data System"", ""Monroe County Mental Health Transport Data"", ""SalesForce"", ""ClearPoint Strategies"", ""MS ACCESS"", ""data system support"", ""research"", ""methods"", ""analytics"", ""Python"", ""R"", ""SAS"", ""Julia"", ""Fortran"", ""C++"", ""Java"", ""JavaScript"", ""Scala"", ""Go"", ""Rust""]}",30
1009084985724,Guidehouse,3.7,"Arlington, VA",1001 to 5000 Employees,Company - Private,Business Consulting,Management & Consulting,Unknown / Non-Applicable,3.7,3.4,3.5,3.3,3.6,2024-02-16,83941.0,VA,4873,Data Analyst,"['{""key_words"": [""data science"", ""predictive modeling"", ""machine learning"", ""Python"", ""R"", ""SQL Server"", ""qualitative analysis"", ""quantitative analysis"", ""wrangling"", ""cleaning"", ""machine learning models"", ""RFP"", ""RFQ"", ""RFI"", ""white papers""]}']","{""key_words"": [""data science"", ""predictive modeling"", ""machine learning"", ""Python"", ""R"", ""SQL Server"", ""qualitative analysis"", ""quantitative analysis"", ""wrangling"", ""cleaning"", ""machine learning models"", ""RFP"", ""RFQ"", ""RFI"", ""white papers""]}",15
1009111338740,Washington Commanders,2.9,"Ashburn, VA",201 to 500 Employees,Company - Private,Sports & Recreation,"Arts, Entertainment & Recreation",$25 to $100 million (USD),3.0,2.2,2.8,2.7,2.5,2024-02-16,72782.0,VA,2944,Data Analyst,"['{""key_words"": [""Data Analytics"", ""Data Analysis"", ""Data Management"", ""SQL"", ""Database Management"", ""Visualization"", ""Programming"", ""Python"", ""R"", ""Java"", ""Statistical Modeling"", ""NFL Next Gen Stats"", ""Player-tracking Data""]}']","{""key_words"": [""Data Analytics"", ""Data Analysis"", ""Data Management"", ""SQL"", ""Database Management"", ""Visualization"", ""Programming"", ""Python"", ""R"", ""Java"", ""Statistical Modeling"", ""NFL Next Gen Stats"", ""Player-tracking Data""]}",13
1009108323455,"Van-Wall Equipment, Inc.",3.5,"Urbandale, IA",501 to 1000 Employees,Company - Private,Farm Support,Agriculture,$100 to $500 million (USD),3.7,3.2,3.7,3.1,3.7,2024-02-16,67156.0,IA,2444,Data Analyst,"['{""key_words"": [""Data Analytics"", ""Data Cleaning"", ""Data Management"", ""Data Organization"", ""Data Analysis"", ""Data Interpretation"", ""Data Visualization"", ""Power BI"", ""Tableau"", ""Excel"", ""Statistics"", ""SQL"", ""Python"", ""R""]}']","{""key_words"": [""Data Analytics"", ""Data Cleaning"", ""Data Management"", ""Data Organization"", ""Data Analysis"", ""Data Interpretation"", ""Data Visualization"", ""Power BI"", ""Tableau"", ""Excel"", ""Statistics"", ""SQL"", ""Python"", ""R""]}",14
1009030140841,CodeTru,4.6,"Tampa, FL",51 to 200 Employees,Company - Private,Information Technology Support Services,Information Technology,Unknown / Non-Applicable,4.5,4.1,4.3,4.5,4.4,2024-02-16,83307.0,FL,2077,Data Analyst,"['{""key_words"": [""data analysis"", ""quality assurance"", ""commissioning"", ""decommissioning"", ""processing"", ""confidential data"", ""report"", ""analysis"", ""security"", ""metadata"", ""requirements"", ""integrity"", ""normalization"", ""testing"", ""upgrades"", ""systems"", ""source production"", ""end-users"", ""dashboards"", ""storage structures"", ""mining"", ""cleansing""]}']","{""key_words"": [""data analysis"", ""quality assurance"", ""commissioning"", ""decommissioning"", ""processing"", ""confidential data"", ""report"", ""analysis"", ""security"", ""metadata"", ""requirements"", ""integrity"", ""normalization"", ""testing"", ""upgrades"", ""systems"", ""source production"", ""end-users"", ""dashboards"", ""storage structures"", ""mining"", ""cleansing""]}",22
1009119700759,Interstate Waste Services,3.9,"Teaneck, NJ",501 to 1000 Employees,Company - Private,Energy & Utilities,"Energy, Mining & Utilities",Unknown / Non-Applicable,4.1,3.7,3.5,3.5,3.0,2024-02-16,65000.0,NJ,3566,Data Analyst,"['{""key_words"": [""Master Data Management"", ""Data Quality Assurance"", ""Data Transformation"", ""Excel""]}']","{""key_words"": [""Master Data Management"", ""Data Quality Assurance"", ""Data Transformation"", ""Excel""]}",4
1009124588201,Health & Human Services Comm,3.3,"Austin, TX",10000+ Employees,Government,State & Regional Agencies,Government & Public Administration,Unknown / Non-Applicable,3.3,3.3,3.1,2.9,3.3,2024-02-16,81780.0,TX,7324,Senior Data Analyst,"['{""key_words"": [""data analysis techniques"", ""data quality and integrity processes"", ""database design"", ""identifying trends"", ""SQL"", ""SAS"", ""SPSS"", ""Python"", ""Extract, Transform and Load tools"", ""reporting and visualization tools"", ""data charts"", ""data analytic findings"", ""data analytic projects""]}']","{""key_words"": [""data analysis techniques"", ""data quality and integrity processes"", ""database design"", ""identifying trends"", ""SQL"", ""SAS"", ""SPSS"", ""Python"", ""Extract, Transform and Load tools"", ""reporting and visualization tools"", ""data charts"", ""data analytic findings"", ""data analytic projects""]}",13
1009043629310,UtiliSave LLC,,United States,Unknown,Company - Public,Unknown,Unknown,Unknown / Non-Applicable,,,,,,2024-02-16,40000.0,Remote,2993,Junior Data Analyst,"['{""key_words"": [""data management"", ""data organization"", ""cost analysis"", ""analysis of complicated rules"", ""identifying cases"", ""identifying opportunities"", ""identifying solutions"", ""financial analysis"", ""utility analysis"", ""business analysis"", ""Python"", ""SQL"", ""tariff codes"", ""usage"", ""practices"", ""problem solving"", ""creative thinking"", ""prioritization"", ""efficiency"", ""meeting deadlines"", ""technical concepts"", ""legal concepts"", ""business issues"", ""negotiation"", ""influence decision makers""]}']","{""key_words"": [""data management"", ""data organization"", ""cost analysis"", ""analysis of complicated rules"", ""identifying cases"", ""identifying opportunities"", ""identifying solutions"", ""financial analysis"", ""utility analysis"", ""business analysis"", ""Python"", ""SQL"", ""tariff codes"", ""usage"", ""practices"", ""problem solving"", ""creative thinking"", ""prioritization"", ""efficiency"", ""meeting deadlines"", ""technical concepts"", ""legal concepts"", ""business issues"", ""negotiation"", ""influence decision makers""]}",25
1008832016804,Harry & David,3.7,"Columbus, OH",1001 to 5000 Employees,Company - Public,Food & Beverage Stores,Retail & Wholesale,$100 to $500 million (USD),3.3,2.9,3.6,3.5,3.4,2024-02-16,63733.0,OH,4315,Data Analyst,"['{""key_words"": [""data mining"", ""data analysis"", ""data extraction"", ""Predictive modeling"", ""RFM"", ""product-targeted"", ""SQL"", ""UNIX"", ""Netezza"", ""Oracle"", ""DB2"", ""Snowflake Databases"", ""SAS"", ""SAS Enterprise Guide"", ""Excel"", ""Word"", ""PowerPoint""]}']","{""key_words"": [""data mining"", ""data analysis"", ""data extraction"", ""Predictive modeling"", ""RFM"", ""product-targeted"", ""SQL"", ""UNIX"", ""Netezza"", ""Oracle"", ""DB2"", ""Snowflake Databases"", ""SAS"", ""SAS Enterprise Guide"", ""Excel"", ""Word"", ""PowerPoint""]}",17
1009125547531,Guidehouse,3.7,"Washington, DC",1001 to 5000 Employees,Company - Private,Business Consulting,Management & Consulting,Unknown / Non-Applicable,3.7,3.4,3.5,3.3,3.6,2024-02-16,91432.0,DC,4896,Data Analyst,"['{""key_words"": [""regression"", ""ANOVA"", ""cluster analysis"", ""factor analysis"", ""time series forecasting"", ""experimental design"", ""Tableau"", ""Natural Language Processing"", ""NLP""]}']","{""key_words"": [""regression"", ""ANOVA"", ""cluster analysis"", ""factor analysis"", ""time series forecasting"", ""experimental design"", ""Tableau"", ""Natural Language Processing"", ""NLP""]}",9
1008974536108,"REGAL MEDICAL GROUP, INC",3.3,"Northridge, CA",1001 to 5000 Employees,Company - Private,Membership Organizations,Management & Consulting,$25 to $100 million (USD),3.0,2.9,2.6,3.1,3.0,2024-02-16,54080.0,CA,6002,Data Analyst,"['{""key_words"": [""Excel"", ""data analysis"", ""data entry"", ""MS Project"", ""PowerPoint"", ""Visio"", ""Word"", ""Access"", ""Outlook""]}']","{""key_words"": [""Excel"", ""data analysis"", ""data entry"", ""MS Project"", ""PowerPoint"", ""Visio"", ""Word"", ""Access"", ""Outlook""]}",9
1009120070988,Changing Lives Productions LLC,,"Burbank, CA",51 to 200 Employees,Company - Private,Unknown,Unknown,Unknown / Non-Applicable,,,,,,2024-02-16,104000.0,CA,4100,Data Analyst,"['{""key_words"": [""Data Analysis"", ""Data Interpretation"", ""Data Visualization"", ""Python"", ""R"", ""SQL"", ""Data Mining"", ""Tableau"", ""Power BI"", ""Statistical Analysis"", ""Statistical Modeling"", ""Audience Behavior Analysis"", ""Social Media Analytics"", ""Content Optimization"", ""Data-Driven Insights"", ""Dashboard Development"", ""Performance Tracking""]}']","{""key_words"": [""Data Analysis"", ""Data Interpretation"", ""Data Visualization"", ""Python"", ""R"", ""SQL"", ""Data Mining"", ""Tableau"", ""Power BI"", ""Statistical Analysis"", ""Statistical Modeling"", ""Audience Behavior Analysis"", ""Social Media Analytics"", ""Content Optimization"", ""Data-Driven Insights"", ""Dashboard Development"", ""Performance Tracking""]}",17
1009050891219,UVeye,4.2,"Teaneck, NJ",51 to 200 Employees,Company - Private,Software Development,Information Technology,Unknown / Non-Applicable,4.2,4.0,4.1,3.9,3.9,2024-02-16,92929.0,NJ,2648,Data Analyst,"['{""key_words"": [""SQL"", ""Looker"", ""BigQuery"", ""Data extraction"", ""Data transformation"", ""Data loading""]}']","{""key_words"": [""SQL"", ""Looker"", ""BigQuery"", ""Data extraction"", ""Data transformation"", ""Data loading""]}",6
